,category,date,section,tags,title,topics,url
9492,Apps,2015-09-14,mobile/,chrome,Facebook Works With Google To Let Mobile Web Users Get Push Notifications Via Chrome,facebook,https://techcrunch.com/2015/09/14/facechrome/
9502,Apps,2015-09-10,mobile/,"facebook-mentions,facebook-live",Facebook Gives Verified Profiles Its Mentions App With “Live” Streaming And Posts Just To Followers,facebook,https://techcrunch.com/2015/09/10/facebook-gives-verified-profiles-its-mentions-app-with-live-streaming-and-posts-just-to-followers/
9537,Apps,2014-12-02,social/,photo-filters,Twitter Copies Instagram With New Adjustable Photo Filters,twitter,https://techcrunch.com/2014/12/02/twitterography/
9542,Mobile,2014-11-27,social/,"mobile,engagement,analytics",Twitter Experiments With Engagement Stats Directly In Tweets,twitter,https://techcrunch.com/2014/11/27/twitter-in-app-engagement-analytics/
9544,Apps,2014-11-26,social/,social-networking,Microsoft-Backed Inlope Is An Interest-Based Local Social Network,microsoft,https://techcrunch.com/2014/11/26/inlope/
9597,Apps,2016-02-18,startups/,"mobile,apps,being","Being Lets You Browse Instagram As Anyone, From Pop Stars To BFFs",instagram,https://techcrunch.com/2016/02/18/being-lets-you-browse-instagram-as-anyone-from-pop-stars-to-bffs/
9599,Mobile,2015-09-09,mobile/,"storage,apple-2015-fall-event",Apple’s New iPhones Still Start At Just 16GB Storage,"apple,iphone-6",https://techcrunch.com/2015/09/09/new-iphones-same-old-16gb-storage-option/
9600,Mobile,2015-09-09,mobile/,"ios9,apple-fall-2015-event",iOS 9 Will Launch On September 16,apple,https://techcrunch.com/2015/09/09/ios-9-launch-date/
9604,Apps,2015-09-09,mobile/,"mobile,app-annie","Ahead Of WatchOS 2 Unveiling, Developers Built Nearly 11,500 Apple Watch Apps","apple-watch,apple",https://techcrunch.com/2015/09/09/ahead-of-watchos-2-0-unveiling-developers-built-nearly-11500-apple-watch-apps/
9648,Apps,2014-11-20,social/,"photos,carousel","Dropbox Drags Its Expensive, Forgotten Photo App Carousel To Web And Tablets",dropbox-inc,https://techcrunch.com/2014/11/20/dropbox-carousel/
9649,Apps,2014-11-19,social/,"windows-phone,swarm",The Old Foursquare Is Dead,foursquare,https://techcrunch.com/2014/11/19/foursquare-windows-phone-2/
9651,Apps,2014-11-18,social/,"facebook-creative-labs,facebook-groups",Facebook Launches Standalone Groups App To Stoke Micro-Sharing,facebook,https://techcrunch.com/2014/11/18/facebook-launches-standalone-groups-app/
9657,Apps,2014-11-14,social/,"kakaotalk,facebook-games,facebook-messenger","Facebook Will Monetize Games With Ads, Not Messenger",facebook,https://techcrunch.com/2014/11/14/games-in-facebook-messenger/
9660,Apps,2015-01-22,europe/,music,"Spotify Adds Press To Play And Swipe To Save Gestures, Taking Cues From Snapchat And Tinder",spotify,https://techcrunch.com/2015/01/22/spotify-adds-touch-to-play-and-swipe-to-save-gestures-taking-cues-from-snapchat-and-tinder/
9666,Apps,2015-01-19,europe/,windows-phone,"Spotify (Finally) Upgrades Windows Phone App With New Look And More Android, iOS Features","microsoft,spotify",https://techcrunch.com/2015/01/19/spotify-finally-upgrades-windows-phone-app-with-more-android-ios-features-like-your-music/
9668,Apps,2015-01-18,europe/,"russia,crimea",Apple Cuts Off Developers In Crimea Following U.S. Sanctions,apple,https://techcrunch.com/2015/01/18/apple-crimea-developers/
9703,Apps,2016-02-16,startups/,"okcupid,dating","ODately Is A Concierge Service Taking Aim At Cash Rich, Time Poor Online Daters",tinder,https://techcrunch.com/2016/02/16/odately-is-a-concierge-service-taking-aim-at-cash-rich-time-poor-online-daters/
9705,Apps,2015-09-08,mobile/,wrio,Wrio Keyboard App Reshapes Keys To Reduce Typos,kickstarter,https://techcrunch.com/2015/09/08/wrio-hip-to-not-be-square/
9715,Apps,2015-09-03,mobile/,"mobile,apps","Google’s New Street View App Lets You Browse 360-Degree Imagery, Share Your Own Panoramic Photos",google-maps,https://techcrunch.com/2015/09/03/googles-new-street-view-app-less-you-browse-360-degree-imagery-share-your-own-panoramic-photos/
9716,Apps,2015-09-03,mobile/,"mobile,apps",Skype Gives Its iOS And Android Apps A Makeover,"skype,microsoft",https://techcrunch.com/2015/09/03/skype-gives-its-ios-and-android-apps-a-makeover/
9718,Apps,2015-09-03,mobile/,airbnb,Airbnb Rolls Out An Apple Watch App,apple-watch,https://techcrunch.com/2015/09/03/airbnb-rolls-out-an-apple-watch-app/
9721,Mobile,2015-09-02,mobile/,design,"Tumblr Finally Makes “Reblogs” More Readable, Especially On Mobile Devices",tumblr,https://techcrunch.com/2015/09/02/tumblr-finally-makes-reblogs-more-readable-especially-on-mobile-devices/
9722,Apps,2015-09-02,mobile/,app-annie,"Facebook, Google, Apple Dominate Top Apps Of All Time Lists; Candy Crush And Clash Of Clans Are Top Games","apple,google,facebook",https://techcrunch.com/2015/09/02/facebook-google-apple-dominate-top-apps-of-all-time-lists-candy-crush-and-clash-of-clans-are-top-games/
9727,Apps,2015-09-03,gadgets/,airbnb,Airbnb Rolls Out An Apple Watch App,apple-watch,https://techcrunch.com/2015/09/03/airbnb-rolls-out-an-apple-watch-app/
9728,Apps,2015-09-03,gadgets/,smartthings,Samsung Outs A Sleep Tracker That Can Switch Off Your TV,samsung,https://techcrunch.com/2015/09/03/samsung-sleepsense/
9757,Apps,2014-11-14,social/,"apps,mac",Current Brings A Better Version Of Facebook To The Mac Desktop,facebook,https://techcrunch.com/2014/11/14/current-brings-a-better-version-of-facebook-to-the-mac-desktop/
9767,Mobile,2014-11-11,social/,"iphone,imessage",Android User Takes Apple To Federal Court Over Undelivered Text Messages,"android,apple",https://techcrunch.com/2014/11/11/android-user-takes-apple-to-federal-court-over-undelivered-text-messages/
9770,Apps,2014-11-10,social/,creators,Instagram Launches A People Discovery Tab To Fill Your Feed With Fresh Creators,"facebook,instagram",https://techcrunch.com/2014/11/10/instagram-discover-people/
9830,Mobile,2015-09-01,mobile/,"peer-to-peer,mobile-payments","PayPal Launches PayPal.Me, A Simpler Way To Request Money Using Your Own Personalized URL",paypal,https://techcrunch.com/2015/09/01/paypal-launches-paypal-me-a-simpler-way-to-request-money-using-your-own-personalized-url/
9866,Apps,2014-11-07,social/,facebook-pages,Unfollow Your Most Annoying Facebook Friends And Pages With “News Feed Settings”,facebook,https://techcrunch.com/2014/11/07/news-feed-settings/
9876,Apps,2014-11-04,social/,sean-rad,"Tinder’s Sean Rad Demoted From CEO, Will Serve As President And Board Member",tinder,https://techcrunch.com/2014/11/04/tinders-sean-rad-demoted-from-ceo-will-serve-as-president-of-board/
9921,Apps,2016-02-11,startups/,"david-sacks,parker-conrad",Zenefits Under Investigation In California,zenefits,https://techcrunch.com/2016/02/11/zenefits-under-investigation-in-california/
9936,Mobile,2015-08-27,mobile/,iphone,The Next iPhone May Come With Animated Wallpapers,apple,https://techcrunch.com/2015/08/27/the-next-iphone-may-come-with-animated-wallpapers/
9944,Apps,2015-08-26,mobile/,"facebook-messenger,facebook-m",Facebook Goes Nuclear On The Messaging War With Its M Assistant,facebook,https://techcrunch.com/2015/08/26/dial-m-for-murdering-other-chat-apps/
9945,Apps,2015-08-26,mobile/,"google-now,messenger,facebook-m",Facebook Is Adding A Personal Assistant Called “M” To Your Messenger App,facebook,https://techcrunch.com/2015/08/26/facebook-is-adding-a-personal-assistant-called-m-to-your-messenger-app/
9982,Apps,2014-10-27,social/,"second-screen,twitter-audio,twitter-video",Twitter Becomes Its Own Second Screen With Dockable Videos That Play While You Browse,twitter,https://techcrunch.com/2014/10/27/picture-in-twitter/
9984,Apps,2014-10-25,social/,twitpic,Twitpic Data Will Stay Alive “For Now” Thanks To An Agreement With Twitter,twitter,https://techcrunch.com/2014/10/25/twitpic-data-will-stay-alive-for-now-thanks-to-an-agreement-with-twitter/
9986,Apps,2014-10-24,social/,"op-ed,groups",The Groups App I Wish Facebook Would Build,facebook,https://techcrunch.com/2014/10/24/the-groups-app-i-wish-facebook-would-build/
9990,Apps,2014-10-23,social/,"mobile,apps,anonymous",Facebook Launches Pseudonymous App “Rooms” That Lets You Create Forums About Any Topic,facebook,https://techcrunch.com/2014/10/23/facebook-rooms/
9994,Apps,2014-10-21,social/,vine,"Vine’s Stars Are The Best Part, And Now You Can Follow Whole Channels Of Them",twitter,https://techcrunch.com/2014/10/21/twitters-vine-gets-dressed-up-for-the-iphone-6-ios-8/
10049,Apps,2015-08-25,mobile/,"apps,facebook-moments,social",Facebook’s New Moments App Now Automatically Creates Music Videos From Your Photos,facebook,https://techcrunch.com/2015/08/25/facebooks-new-moments-app-now-automatically-creates-music-videos-from-your-photos/
10052,Mobile,2015-08-24,mobile/,"mobile-internet,iphone",Mobile Exits Drop Below Investments For First Time Since 2013,"silicon-valley,facebook",https://techcrunch.com/2015/08/24/1199119/
10054,Apps,2015-08-24,mobile/,smart-routes,Uber Tests Bus-Style Discounted “Smart Routes”,"lyft,uber",https://techcrunch.com/2015/08/24/uber-smart-routes/
10056,Apps,2015-08-24,mobile/,"food-photos,google-local-guides",Google Maps Tests A New Feature That Collects Users’ Foodie Photos,"google,google-maps",https://techcrunch.com/2015/08/24/google-maps-tests-a-new-feature-that-collects-users-foodie-photos/
10091,Apps,2014-10-17,social/,"soundcloud,twitter-music","Twitter’s Music Strategy: No App, Just Better Listening",twitter,https://techcrunch.com/2014/10/17/music-in-twitter-not-twitter-music/
10093,Mobile,2014-10-16,social/,twitpic,"Twitpic Couldn’t Find An Acquirer, Will Shut Down After All On Oct 25th",twitter,https://techcrunch.com/2014/10/16/twitpic-couldnt-find-an-acquirer-will-shut-down-after-all-on-oct-25th/
10096,Apps,2014-10-15,social/,paper,Facebook Open Sources More Of The Tech Behind Its Paper App,facebook,https://techcrunch.com/2014/10/15/facebook-open-sources-more-of-the-tech-behind-its-paper-app-user-interface/
10102,Apps,2014-10-14,social/,"qik,skype-qik","Skype Launches A New Video Messaging App For The Mobile-First Era, Skype Qik","microsoft,skype",https://techcrunch.com/2014/10/14/skype-launches-a-new-video-messaging-app-for-the-mobile-first-era-skype-qik/
10112,Apps,2014-12-12,europe/,"uberpop,brussels",Uber Facing Tougher Action In Brussels,uber,https://techcrunch.com/2014/12/12/uber-brussels-smet/
10154,Apps,2016-02-04,startups/,"fred-wison,union-square-ventures","You Misunderstand Foursquare. It’s comScore, Not Instagram",foursquare,https://techcrunch.com/2016/02/04/know-your-role/
10156,Mobile,2015-08-20,mobile/,"selfie,emoji","If This Selfie Emoji Becomes Official, I Am Going Back To Using A Flip Phone",microsoft,https://techcrunch.com/2015/08/20/if-this-selfie-emoji-becomes-official-i-am-going-back-to-using-a-flip-phone/
10167,Apps,2015-08-17,mobile/,xendit,P2P Payments App Xendit Launches In Indonesia,y-combinator,https://techcrunch.com/2015/08/17/p2p-payments-app-xendit-launches-in-indonesia/
10197,Apps,2014-10-12,social/,"indonesia,internet-org","Facebook’s Internet.org Works With Carriers To Speed Up Networks, Indonesia First",facebook,https://techcrunch.com/2014/10/12/facebooks-internet-org-now-works-directly-with-carriers-to-speed-up-networks/
10200,Apps,2014-10-09,social/,"snapchat,facebook-photos",Facebook Mobile’s New Collage Design Highlights Your Best Photos,facebook,https://techcrunch.com/2014/10/09/facebook-photo-collage/
10201,Apps,2014-10-09,social/,"internet-accessibility,internet-org",Internet.org Offers $1M Prize For Apps That Make People In India Want The Web,"mark-zuckerberg,facebook",https://techcrunch.com/2014/10/09/internet-innovation-challenge/
10203,Apps,2014-10-08,social/,facebook-anonymous-login,"Facebook’s Josh Miller Confirms He’s Built Something, But It’s Not Just About Anonymity",facebook,https://techcrunch.com/2014/10/08/facebook-anon/
10209,Apps,2014-10-04,social/,"find-friends,tiiny",Instagram Cuts Off Kevin Rose’s Photo App Tiiny From Its Social Graph,"facebook,instagram",https://techcrunch.com/2014/10/04/instagram-tiiny/
10212,Apps,2014-10-03,social/,"antitrust,messaging","EU OKs Facebook’s $19B WhatsApp Acquisition, Clearing The Last Antitrust Hurdle","whatsapp,facebook",https://techcrunch.com/2014/10/03/eu-oks-facebooks-19b-whatsapp-acquisition-clearing-the-last-antitrust-hurdle/
10218,Apps,2014-12-09,europe/,"game,gyroscope,gyro-skate","Warning, This App Could Trash Your Phone",android,https://techcrunch.com/2014/12/09/warning-this-app-could-trash-your-phone/
10219,Apps,2014-12-09,europe/,"security,privacy,blackphone",Blackphone Confirms Privacy-Focused App Store And Device Sandboxes Incoming,android,https://techcrunch.com/2014/12/09/blackphone-confirms-privacy-focused-app-store-and-device-sandboxes-incoming/
10263,Apps,2016-02-02,startups/,jukely,Concert Subscription Startup Jukely Is Now On Android,android,https://techcrunch.com/2016/02/02/concert-subscription-startup-jukely-is-now-on-android/
10266,Apps,2015-08-14,mobile/,"bar-roulette,api,web-app",Bar Roulette Is Exactly What It Sounds Like,uber,https://techcrunch.com/2015/08/14/ubers-barf-fee-is-150-ive-heard/
10314,Apps,2014-10-02,social/,"facebook-mobile,facebook-like-button",Facebook Officially Launches The Mobile Like Button,facebook,https://techcrunch.com/2014/10/02/facebook-mobile-like-button-2/
10379,Apps,2016-01-29,startups/,"real-time,sports",Snapchat Challenges Twitter And Facebook For Sports Talk,"twitter,snapchat",https://techcrunch.com/2016/01/29/sportschat/
10384,Apps,2015-08-07,mobile/,"mobile,maps,apps",Google Maps’ “Night Mode” Feature Makes It Easier To Navigate In The Dark,google-maps,https://techcrunch.com/2015/08/07/google-maps-new-night-mode-feature-makes-it-easier-to-navigate-in-the-dark/
10385,Apps,2015-08-06,mobile/,"visual-studio,ios",Microsoft Launches Open Source Tool To Help iOS Developers Port Their Apps To Windows,microsoft,https://techcrunch.com/2015/08/06/microsoft-launches-project-islandwood/
10455,Apps,2014-11-26,europe/,social-networking,Microsoft-Backed Inlope Is An Interest-Based Local Social Network,microsoft,https://techcrunch.com/2014/11/26/inlope/
10494,Apps,2015-07-30,mobile/,"mobile-device,app-development",Requiem For The App Revolution,wearables,https://techcrunch.com/2015/07/30/requiem-for-the-app-revolution/
10532,Apps,2014-09-16,social/,microsharing,"Codenamed “Moments”, Facebook Has Built An App For Super-Private Sharing",facebook,https://techcrunch.com/2014/09/16/facebook-moments/
10535,Apps,2014-09-15,social/,"tim-cook,privacy","Tim Cook Holds Firm On iMessage Security: It’s Encrypted, And We Don’t Have A Key","google,apple",https://techcrunch.com/2014/09/15/tim-cook-holds-firm-on-imessage-security-its-encrypted-we-dont-have-a-key/
10596,Apps,2015-07-29,mobile/,"mobile-payments,subway,paydiant",Subway Teams Up With PayPal On Mobile Payments,paypal,https://techcrunch.com/2015/07/29/subway-and-paypal-team-up-on-mobile-payments/
10601,Apps,2015-07-28,mobile/,google-search,Google Search Now Shows You When Local Businesses Are Busiest,"google-maps,google",https://techcrunch.com/2015/07/28/google-search-now-shows-you-when-local-businesses-are-busiest/
10617,Apps,2015-07-20,gadgets/,"tagit-labs,biketag",BikeTag Is A Smart Safety Sensor For Cycling,internet-of-things,https://techcrunch.com/2015/07/20/biketag-is-a-smart-safety-sensor-for-cycling/
10671,Apps,2016-01-26,startups/,"firstmark-capital,greycroft-partners,hopskipdrive","HopSkipDrive, The Ridesharing Startup For Kids, Grabs $10.2M In Series A Funding",uber,https://techcrunch.com/2016/01/26/hopskipdrive-the-ridesharing-startup-for-kids-grabs-10-2m-in-series-a-funding/
10688,Apps,2015-07-27,mobile/,"apps,notifications","Twitter’s Periscope Now Lets You Mute Users, Watch Live On Mac Via iOS 8 Handoff","periscope,twitter",https://techcrunch.com/2015/07/27/twitters-periscope-now-lets-you-mute-users-watch-live-on-mac-via-ios-8-handoff/
10691,Apps,2015-07-24,mobile/,"apps,mobile,app-store","Apple Adjusts Its App Store Algorithm, Impacting Some iPad Developers",apple,https://techcrunch.com/2015/07/24/apple-adjusts-its-app-store-algorithm-impacting-some-ipad-developers/
10693,Apps,2015-07-23,mobile/,"apps,app-store",Annoyed By Mobile Sites That “Ask” You To Download Their App? You’re Not Alone,google,https://techcrunch.com/2015/07/23/i-dont-want-your-app/
